,bitscore,annotation,cassette_id
CP067069.1|no_gene_name|tblastn_CasPedia,475.8,cas12f,1
CP040272.1|no_gene_name|tblastn_CasPedia,723.0,cas12k,1
no_accession_number25|Cas12a|tblastn_CasPedia,1820.8,cas12a,1
no_accession_number26|Cas12a|tblastn_CasPedia,1820.8,cas12a,1
MF287367.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
MF193599.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
MN887111.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
OM964488.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
MT861051.2|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
no_accession_number27|Cas12m|tblastn_CasPedia,1820.8,cas12a,1
no_accession_number28|Cas12m|tblastn_CasPedia,1820.8,cas12a,1
KY985376.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
MW471125.1|no_gene_name|tblastn_CasPedia,1820.8,cas12a,1
CP009653.1|no_gene_name|tblastn_CasPedia,1813.7,cas12a,1
CP010103.1|no_gene_name|tblastn_CasPedia,1813.7,cas12a,1
CP009353.1|no_gene_name|tblastn_CasPedia,1813.7,cas12a,1
CP002557.1|no_gene_name|tblastn_CasPedia,1812.0,cas12a,1
CP021490.1|no_gene_name|tblastn_CasPedia,1814.1,cas12a,1
CP016635.1|no_gene_name|tblastn_CasPedia,1806.1,cas12a,1
CP018093.1|no_gene_name|tblastn_CasPedia,1746.7,cas12a,1
CP009444.1|no_gene_name|tblastn_CasPedia,1146.7,cas12a,1
CP009343.1|no_gene_name|tblastn_CasPedia,987.1,cas12a,1
CP009436.1|no_gene_name|tblastn_CasPedia,987.1,cas12a,1
CP014203.1|no_gene_name|tblastn_CasPedia,427.5,cas12u,1
CP107841.1|no_gene_name|tblastn_CasPedia,-1.0,unknown,1
CP107972.1|no_gene_name|tblastn_CasPedia,-1.0,unknown,1
CP107866.1|no_gene_name|tblastn_CasPedia,-1.0,unknown,1
CP107863.1|no_gene_name|tblastn_CasPedia,-1.0,unknown,1
CP052758.1|no_gene_name|tblastn_CasPedia,472.5,cas12n,1
CP149713.1|no_gene_name|tblastn_CasPedia,386.2,cas12f,1
CP149750.1|no_gene_name|tblastn_CasPedia,386.2,cas12f,1
CP020378.1|no_gene_name|tblastn_CasPedia,204.5,cas12f,1
CP187233.1|no_gene_name|tblastn_CasPedia,204.5,cas12f,1
CP133830.1|no_gene_name|tblastn_CasPedia,204.5,cas12f,1
CP187234.1|no_gene_name|tblastn_CasPedia,204.5,cas12f,1
