,bitscore,annotation,cassette_id
CP094173|Cas12f|NCBI,212.7,cas12n,1
CP074263|Cas12b|NCBI,126.0,DinG,1
CP043228|Cas12a|NCBI,9.5,cas8e,1
CP116619|Cas12f|NCBI,21.7,csm2,1
CP027015|Cas12f|NCBI,115.5,cas12f,1
CP017236|Cas12f|NCBI,266.7,cas12n,1
KF290378|Cas12a|NCBI,9.5,cas8e,1
CP000828|Cas12a|NCBI,22.8,cas3,1
CP003548|Cas12a|NCBI,14.6,cas12f,1
CP098984|Cas12b|NCBI,28.8,cas3,1
CP005492|Cas12a|NCBI,14.6,csn2,1
CP130447|Cas12b|NCBI,28.8,cas3,1
CP030357|Cas12a|NCBI,14.9,csm2,1
AP028636|Cas12f|NCBI,175.3,DinG,1
CP128453|Cas12a|NCBI,75.3,cas12u,1
CP024699|Cas12a|NCBI,177.5,DinG,1
AP026769|Cas12f|NCBI,204.5,cas12n,1
CP083880|Cas12b|NCBI,28.8,cas3,1
CP090456|Cas12b|NCBI,28.8,cas3,1
CP096115|Cas12f|NCBI,247.8,cas12f,1
CP071092|Cas12f|NCBI,176.2,DinG,1
LN681231|Cas12b|NCBI,26.0,cas3,1
CP032475|Cas12f|NCBI,209.5,cas12f,1
CP010160|Cas12b|NCBI,28.8,cas3,1
CP011832|Cas12f|NCBI,250.8,cas12f,1
CP133440|Cas12b|NCBI,26.0,cas3,1
CP132148|Cas12f|NCBI,115.5,cas12f,1
CP074354|Cas12b|NCBI,28.8,cas3,1
AP018268|Cas12f|NCBI,369.7,cas12f,1
CP044293|Cas12b|NCBI,28.8,cas3,1
CP069692|Cas12b|NCBI,28.8,cas3,1
CP063979|Cas12b|NCBI,28.8,cas3,1
LT549891|Cas12f|NCBI,263.6,cas12f,1
CP038233|Cas12f|NCBI,276.6,cas12f,1
CP006254|Cas12f|NCBI,224.7,cas12f,1
CP085947|Cas12f|NCBI,209.7,cas12n,1
CP025047|Cas12f|NCBI,213.9,cas12f,1
CP057473|Cas12f|NCBI,28.8,cas3,1
LR756508|Cas12f|NCBI,141.1,cas12u,1
BK048175|Cas12f|NCBI,232.0,cas12f,1
CP080370|Cas12b|NCBI,25.5,cas3,1
AP018166|Cas12a|NCBI,14.1,cas4,1
AP023037|Cas12a|NCBI,14.0,cas2,1
CP083582|Cas12a|NCBI,13.4,csn2,1
CP067250|Cas12b|NCBI,28.8,cas3,1
CP018115|Cas12b|NCBI,28.8,cas3,1
CP071099|Cas12a|NCBI,179.2,DinG,1
CP058684|Cas12f|NCBI,281.2,cas12f,1
CP063958|Cas12b|NCBI,28.8,cas3,1
CP017888|Cas12a|NCBI,28.6,cas3,1
CP099815|Cas12f|NCBI,266.7,cas12n,1
CP030716|Cas12a|NCBI,14.9,csm2,1
CP095125|Cas12b|NCBI,28.8,cas3,1
KX838314|Cas12f|NCBI,210.9,cas12f,1
CP014263|Cas12f|NCBI,243.3,cas12f,1
AP028852|Cas12a|NCBI,111.9,DinG,1
AP024814|Cas12f|NCBI,211.4,cas12n,1
CP002069|Cas12f|NCBI,193.2,cas12u,1
CP092973|Cas12b|NCBI,28.8,cas3,1
LR882057|Cas12b|NCBI,28.8,cas3,1
CP045226|Cas12f|NCBI,182.3,cas12f,1
AP023441|Cas12a|NCBI,13.8,csa3,1
CP081021|Cas12a|NCBI,21.2,cas3,1
OY764016|Cas12a|NCBI,51.4,cas12f,1
CP002105|Cas12f|NCBI,128.2,cas12u,1
CP018900|Cas12a|NCBI,215.2,cas12f,1
CP016155|Cas12a|NCBI,22.0,cas3,1
CP065143|Cas12f|NCBI,286.1,cas12f,1
OX383064|Cas12a|NCBI,1272.8,cas12c,1
AP017632|Cas12f|NCBI,212.2,cas12f,1
AP028833|Cas12a|NCBI,9.5,cas8e,1
CP001287|Cas12f|NCBI,176.6,cas12n,1
CP116231|Cas12f|NCBI,176.3,DinG,1
CP098716|Cas12b|NCBI,26.0,cas3,1
AP028858|Cas12a|NCBI,111.9,DinG,1
CP084639|Cas12b|NCBI,26.0,cas3,1
CP025627|Cas12b|NCBI,28.8,cas3,1
CP016552|Cas12f|NCBI,222.0,cas12f,1
CP003409|Cas12f|NCBI,158.4,cas12f,1
AP027941|Cas12f|NCBI,212.0,cas12f,1
CP091157|Cas12b|NCBI,28.8,cas3,1
CP076318|Cas12b|NCBI,28.8,cas3,1
CP037820|Cas12f|NCBI,213.9,cas12f,1
CP003363|Cas12f|NCBI,230.8,cas12n,1
CP001839|Cas12f|NCBI,162.7,cas12f,1
CP051188|Cas12a|NCBI,26.0,cas3,1
CP026515|Cas12f|NCBI,212.0,cas12f,1
CP084650|Cas12b|NCBI,26.0,cas3,1
AP018194|Cas12f|NCBI,329.3,cas12f,1
CP129217|Cas12f|NCBI,250.8,cas12f,1
AP028817|Cas12a|NCBI,9.5,cas8e,1
CP104213|Cas12f|NCBI,191.4,cas12f,1
KF705207|Cas12a|NCBI,9.5,cas8e,1
CP088500|Cas12b|NCBI,28.8,cas3,1
CP002543|Cas12f|NCBI,99.8,cas12u,1
AP025625|Cas12f|NCBI,214.1,cas12f,1
CP086369|Cas12f|NCBI,286.1,cas12f,1
CP003630|Cas12f|NCBI,288.6,cas12f,1
AP019774|Cas12f|NCBI,144.6,cas12f,1
CP053781|Cas12a|NCBI,18.2,cas3,1
CP002164|Cas12f|NCBI,211.9,cas12n,1
CP083872|Cas12b|NCBI,28.8,cas3,1
CP014334|Cas12f|NCBI,30.0,cas3h,1
CP011104|Cas12f|NCBI,140.3,cas12f,1
CP084572|Cas12f|NCBI,14.4,cas5,1
CP012833|Cas12b|NCBI,126.0,DinG,1
CP049703|Cas12f|NCBI,190.4,cas12f,1
CP024948|Cas12f|NCBI,212.3,cas12f,1
OY282457|Cas12a|NCBI,12.5,csn2,1
CP034105|Cas12f|NCBI,293.5,cas12f,1
AP014815|Cas12f|NCBI,877.7,cas12j,1
LR215978|Cas12a|NCBI,16.3,cas7,1
CP009505|Cas12a|NCBI,65.2,csa3,1
CP009526|Cas12f|NCBI,227.4,cas12n,1
AP028638|Cas12f|NCBI,175.7,DinG,1
CP033605|Cas12f|NCBI,28.8,cas3,1
CP060873|Cas12b|NCBI,32.8,cas3,1
CP013331|Cas12f|NCBI,176.9,DinG,1
CP070233|Cas12f|NCBI,331.0,cas12f,1
AP028828|Cas12a|NCBI,9.5,cas8e,1
CP022123|Cas12f|NCBI,201.9,cas12n,1
OY763324|Cas12f|NCBI,212.4,cas12f,1
CP032900|Cas12f|NCBI,212.2,cas12f,1
CP003610|Cas12f|NCBI,118.3,cas12f,1
CP138428|Cas12b|NCBI,28.8,cas3,1
CP012715|Cas12f|NCBI,231.5,cas12n,1
CP040933|Cas12a|NCBI,10.8,cas8e,1
CP094078|Cas12f|NCBI,210.1,cas12n,1
CP098711|Cas12b|NCBI,26.0,cas3,1
AP028640|Cas12f|NCBI,209.0,cas12n,1
CP058009|Cas12b|NCBI,28.8,cas3,1
CP085056|Cas12b|NCBI,32.8,cas3,1
OP074363|Cas12a|NCBI,79.1,cas12f,1
AP028635|Cas12f|NCBI,209.0,cas12n,1
LS483306|Cas12f|NCBI,156.9,cas12n,1
CP081023|Cas12a|NCBI,21.2,cas3,1
CP098706|Cas12b|NCBI,26.0,cas3,1
AP018248|Cas12a|NCBI,21.5,cas4,1
CP032043|Cas12f|NCBI,211.1,cas12n,1
KX119197|Cas12f|NCBI,213.8,cas12n,1
LR882958|Cas12f|NCBI,280.3,cas12f,1
CP003056|Cas12a|NCBI,28.6,cas3,1
LR882941|Cas12f|NCBI,280.3,cas12f,1
CP037814|Cas12f|NCBI,115.5,cas12f,1
CP017690|Cas12a|NCBI,202.5,DinG,1
CP003904|Cas12f|NCBI,212.0,cas12f,1
CP134918|Cas12b|NCBI,28.8,cas3,1
LT158599|Cas12a|NCBI,27.7,cas3,1
CP024731|Cas12a|NCBI,231.3,cas12n,1
CP017921|Cas12f|NCBI,128.3,cas1,1
CP060293|Cas12f|NCBI,182.9,cas12f,1
CP115333|Cas12b|NCBI,27.1,cas3,1
CP043279|Cas12b|NCBI,28.8,cas3,1
CP002071|Cas12f|NCBI,14.8,cas2,1
OY282444|Cas12f|NCBI,241.6,cas12f,1
CP117797|Cas12f|NCBI,228.6,cas12n,1
CP060938|Cas12b|NCBI,28.8,cas3,1
AP017308|Cas12f|NCBI,276.6,cas12f,1
LR134220|Cas12f|NCBI,28.8,cas3,1
CP085052|Cas12f|NCBI,276.6,cas12f,1
AP024480|Cas12f|NCBI,120.3,cas12u,1
AP014507|Cas12a|NCBI,27.1,cas3h,1
AP028822|Cas12a|NCBI,111.9,DinG,1
CP032901|Cas12f|NCBI,209.5,cas12f,1
CP088660|Cas12b|NCBI,28.8,cas3,1
CP026325|Cas12f|NCBI,212.0,cas12f,1
CP091837|Cas12a|NCBI,14.4,cas7,1
CP021056|Cas12a|NCBI,12.8,cas3,1
CP066325|Cas12f|NCBI,276.6,cas12f,1
CP137935|Cas12b|NCBI,28.8,cas3,1
OP072605|Cas12f|NCBI,69.0,cas12u,1
OX383040|Cas12a|NCBI,1272.8,cas12c,1
CP134690|Cas12f|NCBI,213.9,cas12f,1
CP117032|Cas12f|NCBI,31.2,cas3,1
CP118392|Cas12a|NCBI,22.0,cas3,1
CP056632|Cas12b|NCBI,36.8,cas3,1
CP030118|Cas12f|NCBI,167.4,cas12n,1
CP002326|Cas12f|NCBI,211.7,cas12n,1
CP076401|Cas12f|NCBI,213.9,cas12f,1
CP058282|Cas12f|NCBI,198.1,cas12n,1
OX382889|Cas12a|NCBI,1272.8,cas12c,1
AP028824|Cas12a|NCBI,9.5,cas8e,1
CP092026|Cas12f|NCBI,215.2,cas12f,1
CP084652|Cas12b|NCBI,26.0,cas3,1
BK047914|Cas12f|NCBI,250.6,cas12f,1
CP064767|Cas12a|NCBI,28.6,cas3,1
CP062933|Cas12a|NCBI,11.7,cas12a,1
AE008384|Cas12f|NCBI,31.2,cas3,1
CP084648|Cas12b|NCBI,26.0,cas3,1
CP122727|Cas12b|NCBI,27.0,cas3,1
CP070511|Cas12a|NCBI,189.9,DinG,1
OY730443|Cas12f|NCBI,201.8,cas12f,1
CP058342|Cas12b|NCBI,28.8,cas3,1
AP028859|Cas12a|NCBI,9.5,cas8e,1
BK039752|Cas12f|NCBI,205.6,cas12n,1
CP125059|Cas12b|NCBI,28.8,cas3,1
CP024912|Cas12a|NCBI,15.1,cas12f,1
CP051430|Cas12b|NCBI,28.9,cas3,1
CP034791|Cas12f|NCBI,187.9,cas12f,1
CP010995|Cas12a|NCBI,13.2,cas8b,1
AP018280|Cas12a|NCBI,14.9,csa3,1
CP095529|Cas12b|NCBI,28.8,cas3,1
CP086351|Cas12f|NCBI,276.6,cas12f,1
CP071987|Cas12f|NCBI,196.1,cas12n,1
CP053468|Cas12f|NCBI,230.2,cas12n,1
CP050440|Cas12a|NCBI,1041.9,cas12k,1
CP018121|Cas12b|NCBI,28.8,cas3,1
CP086481|Cas12a|NCBI,9.5,cas8e,1
CP009516|Cas12f|NCBI,234.6,cas12n,1
CP082237|Cas12f|NCBI,226.2,cas12f,1
KF861863|Cas12f|NCBI,211.1,cas12f,1
CP133076|Cas12f|NCBI,221.9,cas12f,1
CP000702|Cas12f|NCBI,162.0,cas12f,1
CP063785|Cas12f|NCBI,419.0,cas12f,1
CP051291|Cas12f|NCBI,213.6,cas12n,1
CP133598|Cas12a|NCBI,23.0,cas3,1
CP030364|Cas12a|NCBI,14.9,csm2,1
CP020379|Cas12f|NCBI,212.8,cas12f,1
AP014638|Cas12b|NCBI,923.5,cas12j,1
CP026323|Cas12f|NCBI,212.0,cas12f,1
AP028847|Cas12a|NCBI,111.9,DinG,1
CP071097|Cas12a|NCBI,179.3,DinG,1
CP085188|Cas12b|NCBI,25.5,cas3,1
CP113865|Cas12f|NCBI,154.8,csm6,1
CP074337|Cas12b|NCBI,126.0,DinG,1
CP128494|Cas12f|NCBI,250.3,cas12f,1
CP000916|Cas12a|NCBI,16.4,csa3,1
CP085054|Cas12f|NCBI,276.6,cas12f,1
LR890651|Cas12b|NCBI,28.8,cas3,1
CP089142|Cas12b|NCBI,28.8,cas3,1
CP042326|Cas12f|NCBI,291.1,cas12f,1
CP024703|Cas12a|NCBI,175.7,DinG,1
CP024704|Cas12f|NCBI,231.5,cas12n,1
CP073721|Cas12a|NCBI,58.1,csa3,1
